date	label	text
 2020 Mar 27 05:43:23	1	RT @RamliRizal: Dulu kok kita takut melarang warga Tiongkok ke Indonesia, lah sekarang RRC larang orang asing ke Tiongkok. Apa bedanya ya ?…
 2020 Mar 27 05:43:23	1	RT @_danthemanx: china are lifting their isolation on the 8th of april, it was enforced on the 23rd january, and people really believe we’r…
 2020 Mar 27 05:43:23	0	@realDonaldTrump https://t.co/grg0Z3kXAB
 2020 Mar 27 05:43:23	0	RT @Kalasinga_: What if China started this virus intentionally? It seems to be the only country that has been able to deal with it. Almost…
 2020 Mar 27 05:43:23	0	"RT @Ateendriyo: China, while #WuhanCoronavirus pandemic rages, has:

1. Withdrawn sanitizer stocks from Australia via a company owned by th…"
 2020 Mar 27 05:43:23	1	@SandeepMall and to think of it, we had told our Indian end user (biggest one)that if a war like situation with Chi… https://t.co/pwgwBvd2WL
 2020 Mar 27 05:43:23	1	RT @RepGregSteube: China must be held responsible for the economic damages from COVID-19. That is why I introduced the Chinese Government C…
 2020 Mar 27 05:43:23	0	RT @tomselliott: This is from Feb. 12th, two weeks after Trump imposed the China travel ban — and Klain is still saying it’s nothing to wor…
 2020 Mar 27 05:43:23	2	RT @eugenegu: So it’s official. We’re number one in the world for coronavirus cases, even surpassing China which has more than 4 times as m…
 2020 Mar 27 05:43:23	2	@surendra_Bza @ThisIsAdityamov @prashantbme Trump thatha ni chusi China vaallatho yuddam chesaadu 2days😁
 2020 Mar 27 05:43:22	1	"RT @palkisu: China’s propaganda franchises:

Research &amp; think tanks: Billions in sponsorship.A Harvard professor on China’s payrolls arrest…"
 2020 Mar 27 05:43:22	1	"RT @cvpayne: Say What?  

China is banning the entry of foreigners into their country.  Let that marinate for a moment.  I wonder what the…"
 2020 Mar 27 05:43:22	2	RT @rahulroushan: sab ko China ke hilaaf bhadka ke khud momo khaane nikal gaya yeh toh
 2020 Mar 27 05:43:22	1	RT @realDonaldTrump: Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is r…
 2020 Mar 27 05:43:22	1	RT @_danthemanx: china are lifting their isolation on the 8th of april, it was enforced on the 23rd january, and people really believe we’r…
 2020 Mar 27 05:43:22	2	RT @_TheGio_: China be dropping these viruses like they got an album coming lmao
 2020 Mar 27 05:43:22	1	RT @richaanirudh: As if we are dying to visit China.. We are dying BECAUSE of china. Who are they to ban anyone??? Infact the world should…
 2020 Mar 27 05:43:22	1	RT @AmichaiStein1: #BREAKING: USA is now the #1 country that has the most COVID-19 cases. The US reached 81,999 cases across the country, s…
 2020 Mar 27 05:43:22	1	"RT @DanSantos8: Duque, 01/29, “...we have to be very careful also of possible repercussions of doing this...”

Bong Go, 01/30, ""It will not…"
 2020 Mar 27 05:43:22	1	"RT @rishibagree: Dear Friends

China is very upset with tweeples calling #CoronaVirus as #ChineseVirus19 
So please do not RT it

Thank you"
 2020 Mar 27 05:43:22	2	"日本って一体どんな国？　中国人の多くが知らない側面も＝中国報道
中国人にとって日本は近くて、遠い国と言えるだろう。近年は訪日中国人が増えてはいたが、旅行で知ることのできる情報には限界があるだろう。中国メディアの今日頭条は…… https://t.co/CvWYt3Fmr5"
 2020 Mar 27 05:43:22	0	China reports first locally transmitted coronavirus case in 3 days, clampdown on flights https://t.co/6U4srkxBH9 https://t.co/77d5bcyJIY
 2020 Mar 27 05:43:22	1	RT @eugenegu: So it’s official. We’re number one in the world for coronavirus cases, even surpassing China which has more than 4 times as m…
 2020 Mar 27 05:43:22	0	RT @ando_UNO: 赤司くんの誕生日まであと8ヶ月と24日…💕💕✨ https://t.co/R7xl19Ijl4
 2020 Mar 27 05:43:22	2	RT @eugenegu: So it’s official. We’re number one in the world for coronavirus cases, even surpassing China which has more than 4 times as m…
 2020 Mar 27 05:43:22	2	China is a big problem! https://t.co/O8wBzuwxjf
 2020 Mar 27 05:43:22	1	#China This country proves what they stand. Well, that's great on my view!
 2020 Mar 27 05:43:21	1	RT @_danthemanx: china are lifting their isolation on the 8th of april, it was enforced on the 23rd january, and people really believe we’r…
 2020 Mar 27 05:43:21	2	RT @_danthemanx: china are lifting their isolation on the 8th of april, it was enforced on the 23rd january, and people really believe we’r…
 2020 Mar 27 05:43:21	1	RT @realDonaldTrump: Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is r…
 2020 Mar 27 05:43:21	1	RT @taoquei1: Acabaram de me falar q o Datena estava falando sobre a eficácia da Hidroxicloroquina e do nada a Band saiu do ar. Tudo, rádio…
 2020 Mar 27 05:43:21	1	RT @emiunicornn: Oh and here is a second Chinese developer that sent 82 tonnes of medical supplies to China https://t.co/nAQnLt8keR #corona…
 2020 Mar 27 05:43:21	1	"RT @rishibagree: Dear Friends

China is very upset with tweeples calling #CoronaVirus as #ChineseVirus19 
So please do not RT it

Thank you"
 2020 Mar 27 05:43:21	2	RT @elorakdshn: China is a fucking liar too. The refuse to accept new Covid19 suspected patients just to keep “zero new patient record” cle…
 2020 Mar 27 05:43:21	2	@chinapeijing @0608Zdd @CathayPak @zlj517 @SahiwalPlant @ArifAlvi @ImranKhanPTI @ForeignOfficePk @zfrmrza… https://t.co/87e9uDDGuO
 2020 Mar 27 05:43:21	1	RT @realDonaldTrump: Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is r…
 2020 Mar 27 05:43:21	2	RT @NBCPhiladelphia: Life on lockdown: A North Philly native who has lived in China amid the coronavirus pandemic shared his experience and…
 2020 Mar 27 05:43:21	1	RT @RamliRizal: Dulu kok kita takut melarang warga Tiongkok ke Indonesia, lah sekarang RRC larang orang asing ke Tiongkok. Apa bedanya ya ?…
 2020 Mar 27 05:43:21	0	@arvindgunasekar @ndtv And, we think it's China whose numbers can't be trusted.
 2020 Mar 27 05:43:21	1	RT @Imamofpeace: A Chinese government-backed firm has secretly raided in bulk Australia’s supplies of masks, hand sanitiser, antibacterial…
 2020 Mar 27 05:43:21	0	"RT @jenniferatntd: How many people died in #Wuhan and #China?
Conservative estimation based on numbers of urns being given out at 8 cremato…"
 2020 Mar 27 05:43:21	2	RT @rose_k01: THIS IS What China did  #ChineseVirus19  #ChinaVirus #COVID19 #ChineseVirus #CoronavirusOubreak #XijinpingVirus #MadeInChinaV…
 2020 Mar 27 05:43:20	2	Respect?! No. If they had not destroyed studies of the virus, hidden its existence from the world and not let 5 mil… https://t.co/4M97x6AcRp
 2020 Mar 27 05:43:20	2	RT @realDonaldTrump: Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is r…
 2020 Mar 27 05:43:20	2	"RT @adamscrabble: 🚨Folks, if the u.s number is real, then China's isn't, cant be both ways. 
If china is lying isnt it an act of war? https…"
 2020 Mar 27 05:43:20	1	RT @realDonaldTrump: Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is r…
 2020 Mar 27 05:43:20	0	RT @Atheist_Krishna: Give India permanent seat at the UN Security Council &amp; kick out China.
 2020 Mar 27 05:43:20	1	RT @IsamKathy: @TruthTellerQ @KarluskaP Saw this yesterday. Was it the 5G in China that gave people flu like symptoms to get them to the ho…
 2020 Mar 27 05:43:20	1	The fact that all the medical professionals are saying these numbers are under reported is lmfaooo. There’s no way… https://t.co/nLB1kfV1l0
 2020 Mar 27 05:43:20	2	RT @Veteran__007: Suddenly we are seeing Indian media become Pro China! Isn’t this astonishing?
 2020 Mar 27 05:43:20	2	@MuatISa71A6HTZe @loveashita @peishenzhi @xiaohuo_0451 @USA_China_Talk 还“新一线”你是把房地产广告当证据了吧？🤣🤣
 2020 Mar 27 05:43:20	2	@realDonaldTrump Please when we start to get things back in order as a country do everything in your power to end o… https://t.co/pk4YtX4WW7
 2020 Mar 27 05:43:20	2	RT @RonaldKlain: For the 1000 MAGAs who tweeted at me all day about China, your Great Leader is lavishing praise on them again.
 2020 Mar 27 05:43:20	2	RT @gzeromedia: Since 2006, hackers in China, Russia, Iran, and North Korea have accounted for 3/4 of all major cyberattacks. Nearly 1/5 of…
 2020 Mar 27 05:43:20	1	@thehill Nice to spend some of that money you got from China on Americans.
date	label	text
 2020 Mar 27 05:43:33	1	RT @eugenegu: So it’s official. We’re number one in the world for coronavirus cases, even surpassing China which has more than 4 times as m…
 2020 Mar 27 05:43:33	1	RT @realDonaldTrump: Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is r…
 2020 Mar 27 05:43:33	2	24 മണിക്കൂറിനിടെ 263 പേരാണ് അമേരിക്കയില്‍ മരിച്ചത് #Covid19 #Italy #US #China   https://t.co/lkzdJvAbUg
 2020 Mar 27 05:43:33	2	@Janfabluous @Dan83954533 @theage I don't recall seeing China saying not needing help. many governments offered, so… https://t.co/5YDRT6Cg3Q
 2020 Mar 27 05:43:33	0	RT @HCDotNet: China Ried.
 2020 Mar 27 05:43:33	1	RT @realDonaldTrump: Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is r…
 2020 Mar 27 05:43:33	1	RT @Dereckb: ÚLTIMA HORA Estados Unidos es el país con más casos de coronavirus: sobrepasa a China https://t.co/UWNeMTqJYU https://t.co/Yjf…
 2020 Mar 27 05:43:33	0	RT @WSJ: “They may be back, but they’re not back to growth.” China's factories and businesses reopen to find no one wants what they're sell…
 2020 Mar 27 05:43:33	2	RT @_danthemanx: china are lifting their isolation on the 8th of april, it was enforced on the 23rd january, and people really believe we’r…
 2020 Mar 27 05:43:33	2	"worth watching 
Thanks, Ma'aM, please Named the Journalists who participated in China propaganda https://t.co/5IvVLJIA08"
 2020 Mar 27 05:43:33	2	@_danthemanx China also erected a MASSIVE hospital in about a week to contain their cases and better trearlt them.… https://t.co/dFtAQxqshi
 2020 Mar 27 05:43:33	1	RT @realDonaldTrump: Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is r…
 2020 Mar 27 05:43:33	0	"RT @DonAdam68: Seret China dan antek-anteknya ke Mahkamah Internasional! 
https://t.co/C2DiF3u7yU"
 2020 Mar 27 05:43:33	2	"RT @tapanholkar: @wikizhiyu Because #china made it from China to world. We gave u buddha you imposed war upon us.
We gave you bodhidharman…"
 2020 Mar 27 05:43:33	2	RT @TheSkandar: China will announce that their Med Researchers have found a cure to destroy the virus. Now China have other countries stock…
 2020 Mar 27 05:43:33	2	RT @_danthemanx: china are lifting their isolation on the 8th of april, it was enforced on the 23rd january, and people really believe we’r…
 2020 Mar 27 05:43:32	1	RT @realDonaldTrump: Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is r…
 2020 Mar 27 05:43:32	1	"RT @catecadell: With U.S. overtaking China as the country reporting the most #COVID2019 cases, here's where the world stands: 

There are n…"
 2020 Mar 27 05:43:32	1	RT @realDonaldTrump: Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is r…
 2020 Mar 27 05:43:32	1	"RT @KRMTRoySuryo2: SiyaaaaP, Pak @jokowi 
Mari kita #BersatuLawanCorona 
Ini kiat2nya:
1. Cermat memilih Obat &amp; Test-Kit, Jangan Trial-and-…"
 2020 Mar 27 05:43:32	0	"RT @Ivanna_Jo: Man dies from #Hantavirus in China

Others countries: https://t.co/MhBXotCXgF"
 2020 Mar 27 05:43:32	0	Pasokan medis itu terdiri dari test kit virus corona, swab kit, masker N95, masker bedah, hingga alat pelindung dir… https://t.co/QwXGFNBnIl
 2020 Mar 27 05:43:32	1	RT @vanessa_molter: 7. While this blame game continues and the U.S. bungles its COVID-19 response (and lacks coordination even with allies)…
 2020 Mar 27 05:43:32	1	RT @eugenegu: So it’s official. We’re number one in the world for coronavirus cases, even surpassing China which has more than 4 times as m…
 2020 Mar 27 05:43:32	1	"RT @GappistanRadio: We crossed 500K cases worldwide today and should be at 600K before this time tomorrow... 
But follow Indian media and f…"
 2020 Mar 27 05:43:32	1	RT @AmichaiStein1: #BREAKING: USA is now the #1 country that has the most COVID-19 cases. The US reached 81,999 cases across the country, s…
 2020 Mar 27 05:43:32	2	"RT @tarunbhardwaj09: Why every dirty #VirusCorona orginates from #China ?
@realDonaldTrump @narendramodi @ChinaDaily @PDChina"
 2020 Mar 27 05:43:32	1	RT @WinstonLing: Entenderam agora o porquê da OMS não condenar a China pelo Covid-19? Enfim, precisamos olhar com bastante seriedade para e…
 2020 Mar 27 05:43:32	2	"RT @themarketswork: Dr. Brix: ""The predictions of the models don't match the reality on the ground in either China, South Korea or Italy.""…"
 2020 Mar 27 05:43:32	2	RT @_danthemanx: china are lifting their isolation on the 8th of april, it was enforced on the 23rd january, and people really believe we’r…
 2020 Mar 27 05:43:32	2	RT @vinayak_jain: The WHO will raise $675 million to fighting Corona. China has given just $20 million (less than 3%) to the fund! Even Kuw…
 2020 Mar 27 05:43:32	0	"RT @RajeevSrinivasa: It appears that either:
1. China has achieved #HerdImmunity against #WuhanCoronaVirus
2. Or it has secretly deployed a…"
 2020 Mar 27 05:43:32	1	RT @realDonaldTrump: Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is r…
 2020 Mar 27 05:43:32	1	"RT @europechinese: 中國駐西班牙大使館表示，西班牙從一間無牌中國公司購買了武肺病毒快速檢測試劑。

西班牙傳媒報導，這批檢測工具成功率只有三成，不是一般的八成。西班牙政府說，他們從多間中國公司買檢測工具，無牌公司的工具涉及9000套。

https://t.c…"
 2020 Mar 27 05:43:32	1	RT @onlyyoontv: #China President Xi Jinping held a phone call Friday with US President @realDonaldTrump, at the invitation from the US side…
 2020 Mar 27 05:43:32	0	"RT @VidyaKrishnan: Indians keen on naming &amp; shaming China need to look up medical history. 

They will find that cholera pandemic of 1817 w…"
 2020 Mar 27 05:43:32	2	RT @_danthemanx: china are lifting their isolation on the 8th of april, it was enforced on the 23rd january, and people really believe we’r…
 2020 Mar 27 05:43:32	2	RT @_danthemanx: china are lifting their isolation on the 8th of april, it was enforced on the 23rd january, and people really believe we’r…
 2020 Mar 27 05:43:32	1	RT @realDonaldTrump: Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is r…
 2020 Mar 27 05:43:31	2	"RT @Avi_Bueno: @realDonaldTrump What changed overnight that suddenly has you praising China and using the proper word for the virus?

🤔"
